	Headline	Link
126	2nd man seems to be free of virus that causes AIDS after transplant	./articles/CBMiQ2h0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2hlYWx0aC9sb25kb24tcGF0aWVudC1mcmVlLW9mLWhpdi0xLjUwNDMxMjPSAWNodHRwczovL3d3dy1jYmMtY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuY2JjLmNhL2FtcC8xLjUwNDMxMjM_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
127	HIV-positive man in U.K. seems to be 2nd person ever cured after transplant	./articles/CAIiEPseiYfO8ImyuXDYnkyF9qMqGQgEKhAIACoHCAowqeP_CjDdg_oCMMTh6QU
128	Second man seems to be free of AIDS virus after stem cell transplant	./articles/CBMiaWh0dHBzOi8vd3d3LmNwMjQuY29tL3dvcmxkL3NlY29uZC1tYW4tc2VlbXMtdG8tYmUtZnJlZS1vZi1haWRzLXZpcnVzLWFmdGVyLXN0ZW0tY2VsbC10cmFuc3BsYW50LTEuNDMyMjY3ONIBeWh0dHBzOi8vYmV0YS1jcDI0LWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL2JldGEuY3AyNC5jb20vd29ybGQvMjAxOS8zLzUvMV80MzIyNjc4Lmh0bWw_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
129	HIV positive Londoner is second man free of virus after stem cell transplant	./articles/CBMiaGh0dHBzOi8vbWV0cm8uY28udWsvMjAxOS8wMy8wNS9oaXYtcG9zaXRpdmUtbG9uZG9uZXItc2Vjb25kLW1hbi1mcmVlLXZpcnVzLXN0ZW0tY2VsbC10cmFuc3BsYW50LTg4MjA0OTkv0gGwAWh0dHBzOi8vbWV0cm8tY28tdWsuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9tZXRyby5jby51ay8yMDE5LzAzLzA1L2hpdi1wb3NpdGl2ZS1sb25kb25lci1zZWNvbmQtbWFuLWZyZWUtdmlydXMtc3RlbS1jZWxsLXRyYW5zcGxhbnQtODgyMDQ5OS9hbXAvP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
130	\'Critical moment\' in search for HIV cure as man in Britain becomes second adult cleared of virus	./articles/CBMib2h0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vd29ybGQvYXJ0aWNsZS1oaXYtcG9zaXRpdmUtbWFuLWluLWJyaXRhaW4tYmVjb21lcy13b3JsZHMtc2Vjb25kLWFpZHMtY3VyZS1ob3BlL9IBAA
131	Public Health confirms measles case in Scarborough	./articles/CBMiWmh0dHBzOi8vdG9yb250by5jaXR5bmV3cy5jYS8yMDE5LzAzLzA1L3B1YmxpYy1oZWFsdGgtY29uZmlybXMtbWVhc2xlcy1jYXNlLWluLXNjYXJib3JvdWdoL9IBqgFodHRwczovL3Rvcm9udG8tY2l0eW5ld3MtY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy90b3JvbnRvLmNpdHluZXdzLmNhLzIwMTkvMDMvMDUvcHVibGljLWhlYWx0aC1jb25maXJtcy1tZWFzbGVzLWNhc2UtaW4tc2NhcmJvcm91Z2gvYW1wLz9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
132	Frustration as textured breast implants keep being sold despite cancer risk	./articles/CBMiUWh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9tb250cmVhbC9xdWViZWMtdGV4dHVyZWQtYnJlYXN0LWltcGxhbnRzLTEuNTA0MjY3OdIBY2h0dHBzOi8vd3d3LWNiYy1jYS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy5jYmMuY2EvYW1wLzEuNTA0MjY3OT9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
133	Quebec contacting women with textured breast implants to warn of cancer risk	./articles/CAIiEG2sdZimEMDwm09XYVVjjvcqGQgEKhAIACoHCAowqeP_CjDdg_oCMMXh6QU
134	Quebec warns of cancer risk to women with textured breast implants	./articles/CBMibGh0dHBzOi8vbmF0aW9uYWxwb3N0LmNvbS9oZWFsdGgvcXVlYmVjLWNvbnRhY3Rpbmctd29tZW4td2l0aC10ZXh0dXJlZC1icmVhc3QtaW1wbGFudHMtdG8td2Fybi1vZi1jYW5jZXItcmlza9IBuQFodHRwczovL25hdGlvbmFscG9zdC1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9uYXRpb25hbHBvc3QuY29tL2hlYWx0aC9xdWViZWMtY29udGFjdGluZy13b21lbi13aXRoLXRleHR1cmVkLWJyZWFzdC1pbXBsYW50cy10by13YXJuLW9mLWNhbmNlci1yaXNrL2FtcD9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
135	Doctors see increase in women removing breast implants	./articles/CCAiC1pYbmtvcnhWVlJZmAEB
136	Health ministry warns of cancer risk for breast implant patients	./articles/CBMiZmh0dHBzOi8vbW9udHJlYWwuY3R2bmV3cy5jYS9oZWFsdGgtbWluaXN0cnktd2FybnMtb2YtY2FuY2VyLXJpc2stZm9yLWJyZWFzdC1pbXBsYW50LXBhdGllbnRzLTEuNDMyMTY2M9IBhgFodHRwczovL2JldGEtY3R2bmV3cy1jYS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL2JldGEuY3R2bmV3cy5jYS9sb2NhbC9tb250cmVhbC8yMDE5LzMvNC8xXzQzMjE2NjMuaHRtbD9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
